,experiment_id,interest_id,country_code,min_age,max_age,target_request,analysis_name,ground_truth_column,exclusion_behavior,is_denominator,gender,placebo_query,interest_query,placebo_id,scholarity,languages,interest,audience
1775,47d4f2a5-77a4-4f7a-8225-c17e5305f2cb,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [1], 'age_min': 18}",luxury goods,arab_interests,,False,1.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",590000
1776,8e2bc0db-4f16-4f5d-9909-bd7d5430a5ac,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [1], 'age_min': 18}",luxury goods,arab_interests,,False,1.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",760000
1777,8e2bc0db-4f16-4f5d-9909-bd7d5430a5ac,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [1], 'age_min': 18}",luxury goods,arab_interests,,False,1.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",5000000
1778,5630f5cf-1b3d-47cc-8b6b-79dd04b35dd3,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [1], 'age_min': 18}",luxury goods,arab_interests,,False,1.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",760000
1779,5630f5cf-1b3d-47cc-8b6b-79dd04b35dd3,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [1], 'age_min': 18}",luxury goods,arab_interests,,False,1.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",5000000
1780,1b5c8808-cecc-4cd1-8918-b58973adc6ea,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",14000
1781,1b5c8808-cecc-4cd1-8918-b58973adc6ea,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",240000
1782,e0edab47-b022-4169-9d01-582f04e480bb,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",13000
1783,e0edab47-b022-4169-9d01-582f04e480bb,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",520000
1784,49b51d59-5717-4a16-aa66-29f58fc8786e,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",4600
1785,49b51d59-5717-4a16-aa66-29f58fc8786e,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",100000
1786,470cb39d-3089-4977-baf5-a30c9e2c7889,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",31000
1787,470cb39d-3089-4977-baf5-a30c9e2c7889,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",850000
1788,4cc34a6c-9f02-4299-94b8-16031ee67a4e,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",31000
1789,4cc34a6c-9f02-4299-94b8-16031ee67a4e,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 18, 'genders': [2], 'age_max': None, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",850000
1790,61f4907b-9f12-42ed-b749-ad4535d50037,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",130000
1791,61f4907b-9f12-42ed-b749-ad4535d50037,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",560000
1792,b5b7604b-f9bd-4fba-8a92-57bd947d578c,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",72000
1793,b5b7604b-f9bd-4fba-8a92-57bd947d578c,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",630000
1794,032a80d6-a68f-4664-b35e-cfc0f72ea04d,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",36000
1795,032a80d6-a68f-4664-b35e-cfc0f72ea04d,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",200000
1796,c473ccb1-b0fe-4338-ad73-1428aa8c0058,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",230000
1797,c473ccb1-b0fe-4338-ad73-1428aa8c0058,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",1400000
1798,72979468-6de9-4d67-b67f-f9c3ab11df5d,c36a604c-423d-4853-b95e-e0bdf288c056,QA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",230000
1799,72979468-6de9-4d67-b67f-f9c3ab11df5d,c36a604c-423d-4853-b95e-e0bdf288c056,SA,18.0,,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'age_max': None, 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'genders': [2], 'age_min': 18}",luxury goods,arab_interests,,False,2.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",1400000
1800,9c1e278e-0f93-4891-85b7-4dddc532d007,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",31000
1801,9c1e278e-0f93-4891-85b7-4dddc532d007,c36a604c-423d-4853-b95e-e0bdf288c056,SA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",690000
1802,f9bf874b-b28d-4084-9397-c2a413c44ac5,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",25000
1803,f9bf874b-b28d-4084-9397-c2a413c44ac5,c36a604c-423d-4853-b95e-e0bdf288c056,SA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [1, 12, 13]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"HIGH_SCHOOL,UNSPECIFIED,SOME_HIGH_SCHOOL",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",1600000
1804,15a0e4ff-77f3-4171-882f-066d93afd2c6,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",7600
1805,15a0e4ff-77f3-4171-882f-066d93afd2c6,c36a604c-423d-4853-b95e-e0bdf288c056,SA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [2, 4, 5, 6, 10]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"UNDERGRAD,HIGH_SCHOOL_GRAD,SOME_COLLEGE,ASSOCIATE_DEGREE,PROFESSIONAL_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",230000
1806,e1139ef3-dae4-482a-9bcb-37508e2bf308,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",63000
1807,e1139ef3-dae4-482a-9bcb-37508e2bf308,c36a604c-423d-4853-b95e-e0bdf288c056,SA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [0]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,None,,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",2500000
1808,0bb9287f-242a-4e8a-ae06-1cacfdc11580,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",63000
1809,0bb9287f-242a-4e8a-ae06-1cacfdc11580,c36a604c-423d-4853-b95e-e0bdf288c056,SA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}], 'geo_locations': {'location_types': ['home'], 'countries': [u'SA']}, 'age_min': 25, 'genders': [0], 'age_max': 44, 'exclusions': {'behaviors': [{'id': 6015559470583}]}}",luxury goods,arab_interests,6.01555947058e+12,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,,,"OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",2500000
1810,e71d61d3-32d3-415b-939c-633e4cbaba51,c36a604c-423d-4853-b95e-e0bdf288c056,QA,25.0,44.0,"{'flexible_spec': [{'interests': [{'id': 6007828099136}, {'id': 6003392552125}, {'id': 6002991798459}, {'id': 6003132627317}]}, {'education_statuses': [3, 7, 8, 9, 11]}], 'age_max': 44, 'geo_locations': {'location_types': ['home'], 'countries': [u'QA']}, 'genders': [0], 'age_min': 25}",luxury goods,arab_interests,,False,0.0,,"{u'or': [6007828099136, 6003392552125, 6002991798459, 6003132627317], u'name': u'luxury goods'}",,"ALUM,IN_GRAD_SCHOOL,SOME_GRAD_SCHOOL,MASTER_DEGREE,DOCTORATE_DEGREE",,"AND:[OR:[Luxury Goods,Luxury Lifestyle ,Luxury Life ,Luxury ,]]",380000
